Year,ID,Station,Capacity,On-Peak Energy,Off-Peak Energy,CF,Energy,Mbtu,Cold,Warm,Stup Cst,Fuel Cst,VO&M Cst,FO&M Cst,Oper Cst,Tot Cst,Ave Hrt
2030,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,54,FIT1-2,22.335,37.73297235,0.02854413,19.30009132,37.76151648,37.76151648,,365,0,0,0,0,0,0,1000
2030,55,FIT3,20,33.7679,0.0262,19.28886986,33.7941,33.7941,,365,0,0,0,0,0,0,1000
2030,56,NPMWind,24,58.53672,30.94128,42.55993151,89.478,89.478,,358,0,0,0,0,0,0,1000
2030,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,58,FuturePV,420,899.9842738,1.61658,24.50535045,901.6008538,901.6008538,,365,0,0,0,0,0,0,1000
2030,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,60,SCH-1,8.14,2.662417872,10.22254137,18.06984961,12.88495924,116.8828551,,739,0,4.984468493,0.209046276,0.112088695,0,5.193514768,9071.26308
2030,61,SCH-2,8.14,2.445946084,9.75990979,17.11747595,12.20585587,110.7910457,,727,0,4.727853342,0.198028466,0.112088695,0,4.925881807,9076.87645
2030,62,SCH-3,8.14,2.358191018,9.711372852,16.92634023,12.06956387,109.6137639,,716,0,4.677222977,0.195817257,0.112088695,0,4.873040234,9081.833041
2030,63,SCH-4,8.14,2.688612315,9.723076739,17.40613613,12.41168905,112.6458522,,723,0,4.805071346,0.201367915,0.112088695,0,5.00643926,9075.787485
2030,64,SCH-5,8.14,2.476390636,9.941940821,17.41545143,12.41833146,112.8666646,,771,0,4.820059456,0.201475682,0.112088695,0,5.021535137,9088.714133
2030,65,SCH-6,8.14,2.558870142,9.742260029,17.2510885,12.30113017,111.7114296,,745,0,4.768559337,0.199574201,0.112088695,0,4.968133538,9081.395613
2030,66,JBPHH16-1,100.716,223.6901144,307.7734785,60.23805545,531.4635929,4544.106838,,5064,0,141.4944828,2.058555731,4.467432419,0,143.5530385,8550.175211
2030,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,75,KMCBH9-1,54.984,73.42724357,143.4045772,45.01762504,216.8318207,1908.923968,,4696,0,59.71229952,1.679740224,2.435814293,0,61.39203974,8803.707693
2030,76,KMCBH9-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,77,KMCBH9-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,78,KMCBH9-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,79,KMCBH9-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,80,KMCBH9-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,81,ICE-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,82,ICE-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,83,ICE-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,84,ICE-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,123,151CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,124,151CC-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,125,LM6000CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,126,LM6000CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,127,LM6000CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,1,PSH-PSH-10-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,2,LS-Li-Ion-100-1,0,0,0,12.25719312,665.7126726,0,,0,0,0,0,0,0,0,0
2030,3,LS-Li-Ion-100-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,4,LS-Li-Ion-100-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,,R-GExpDGPVC,278.262,285.6727788,0,11.71954769,285.6727788,285.6727788,,365,0,0,0,0,0,0,1000
2030,,G-GExpDGPVC,2.16,1.66772749,0,8.813881964,1.66772749,1.66772749,,365,0,0,0,0,0,0,1000
2030,,J-GExpDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,,R-GExpDGPVUC,278.262,162.579802,0.396695456,6.686009227,162.9764974,162.9764974,,365,0,0,0,0,0,0,1000
2030,,G-GExpDGPVUC,2.16,1.811818965,0.003079336,9.5916746,1.814898301,1.814898301,,365,0,0,0,0,0,0,999.9999997
2030,,J-GExpDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,,WaiverPV2,109.6,259.709256,0.648832,27.11792237,260.358088,260.358088,,365,0,0,0,0,0,0,1000
2031,1,Honolulu 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,2,Honolulu 9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,3,Waiau 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,4,Waiau 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,5,Waiau 5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,6,Waiau 6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,7,Waiau 7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,8,Waiau 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,9,Waiau 9,52.9,13.06443419,67.33145971,17.34898575,80.3958939,1049.513504,,394,0,33.65010754,0,1.572000734,0,33.84248902,13054.31724
2031,10,Waiau 10,49.9,26.83553368,89.11863486,26.52660768,115.9541685,1436.603663,,467,0,45.71478131,0,1.572000698,0,46.0029919,12389.40938
2031,11,Kahe 1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,12,Kahe 2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,13,Kahe 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,14,Kahe 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,15,Kahe 5,134.608,23.6442332,40.08540189,5.404636053,63.72963509,624.359461,,36,0,37.54278587,0.024945467,8.30710254,0,37.56773133,9797.003547
2031,16,Kahe 6,133.784,1.82701553,6.262686896,0.690278368,8.089702426,81.91823459,,8,0,10.85983833,0.003166524,8.307102088,0,10.86300485,10126.23583
2031,17,KALA1,90,387.4747063,311.76,88.69034834,699.2347063,6012.972364,,202,0,162.8649041,0,0,0,162.8649041,8599.362002
2031,18,KALA2,118,439.5410941,397.1551052,80.94344471,836.6961992,6766.595724,,299,0,183.2772375,0,0,0,183.2772375,8087.279146
2031,19,AES,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,22,CIP1,130,1.932154948,40.71590988,3.745000424,42.64806483,593.7058032,,191,0,23.10062158,1.833223772,2.8699034,0,24.93384535,13921.04907
2031,30,HPOFF,35,0,127.75,41.66666667,127.75,4602.65,,365,0,0,0,0,0,0,36028.57143
2031,31,HPON,68.5,323.7918319,0,53.95990933,323.7918319,21357.01158,,365,0,0,0,0,0,0,65959.08074
2031,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,35,CBRE PV,15,32.21298,0.058035,24.55937215,32.271015,32.271015,,365,0,0,0,0,0,0,1000
2031,36,CBRE WIND,10,12.186,7.805,22.82077626,19.991,19.991,,162,0,0,0,0,0,0,1000
2031,38,West Loch,20,44.00728,0.0356,25.13863014,44.04288,44.04288,,365,0,0,0,0,0,0,1000
2031,39,OffShrWind1,200,577.8551002,421.583,57.04555367,999.4381002,999.4381002,,80,0,0,0,0,0,0,1000
2031,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,41,DSG,8,0.55425531,3.703966333,6.076229513,4.258221643,43.47218475,,370,0,2.417868576,0,0,0,2.417868576,10209
2031,42,KSEP,1,1.9177,0,21.89155251,1.9177,1.9177,,365,0,0,0,0,0,0,1000
2031,43,KS2,5,11.2301,0.0168,25.67785388,11.2469,11.2469,,365,0,0,0,0,0,0,1000
2031,44,KREP,5,8.9755,0.0122,20.51986301,8.9877,8.9877,,365,0,0,0,0,0,0,1000
2031,45,HIE,1.7,8.40497,6.00355,96.75342466,14.40852,14.40852,,0,0,0,0,0,0,0,1000
2031,46,Chev,0.1,0.49441,0.35315,96.75342466,0.84756,0.84756,,0,0,0,0,0,0,0,1000
2031,48,WaiverPV1,27.6,65.39544,0.163668,27.11563927,65.559108,65.559108,,365,0,0,0,0,0,0,1000
2031,49,Kahuku,30,41.34,30.1872,27.2173516,71.5272,71.5272,,201,0,0,0,0,0,0,1000
2031,50,Kawailoa,69,71.8497,47.28294,19.70958904,119.13264,119.13264,,7,0,0,0,0,0,0,1000
2031,51,DGPV,933.6741407,1504.056764,1.331063133,18.40555692,1505.387827,1505.387827,,365,0,0,0,0,0,0,1000
2031,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,54,FIT1-2,22.335,37.72982312,0.028745145,19.29858447,37.75856826,37.75856826,,365,0,0,0,0,0,0,1000
2031,55,FIT3,20,33.7666,0.0264,19.28824201,33.793,33.793,,365,0,0,0,0,0,0,1000
2031,56,NPMWind,24,58.47816,31.03128,42.57488584,89.50944,89.50944,,361,0,0,0,0,0,0,1000
2031,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,58,FuturePV,420,899.3248459,1.62498,24.48765563,900.9498259,900.9498259,,365,0,0,0,0,0,0,1000
2031,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,60,SCH-1,8.14,3.025912403,11.21365918,19.96955615,14.23957159,128.9117548,,803,0,5.717509943,0.235213466,0.114121579,0,5.952723409,9053.064135
2031,61,SCH-2,8.14,2.983804106,11.03393676,19.65846105,14.01774087,126.8215042,,772,0,5.622573444,0.2315492,0.114121579,0,5.854122645,9047.214198
2031,62,SCH-3,8.14,2.938863621,10.86163444,19.35380003,13.80049806,124.9168973,,759,0,5.537959213,0.227960719,0.114121579,0,5.765919932,9051.622388
2031,63,SCH-4,8.14,3.059175981,10.58892301,19.14007577,13.64809899,123.502304,,748,0,5.474947643,0.225443346,0.114121579,0,5.700390989,9049.048085
2031,64,SCH-5,8.14,2.981722841,10.62573491,19.08308056,13.60745775,123.1807459,,768,0,5.463414189,0.224772022,0.114121579,0,5.688186211,9052.443751
2031,65,SCH-6,8.14,3.071370165,10.65667198,19.25218794,13.72804214,124.239135,,751,0,5.50743053,0.226763871,0.114121579,0,5.734194401,9050.025755
2031,66,JBPHH16-1,100.716,212.661114,299.4843319,58.04846499,512.1454459,4381.415482,,5282,0,143.1937854,2.019706658,4.548454412,0,145.2134921,8555.021853
2031,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,75,KMCBH9-1,54.984,72.66151344,144.6682338,45.12100225,217.3297472,1912.828994,,4824,0,62.7927446,1.714131566,2.479990638,0,64.50687617,8801.50563
2031,76,KMCBH9-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,77,KMCBH9-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,78,KMCBH9-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,79,KMCBH9-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,80,KMCBH9-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,81,ICE-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,82,ICE-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,83,ICE-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,84,ICE-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,123,151CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,124,151CC-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,125,LM6000CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,126,LM6000CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,127,LM6000CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,1,PSH-PSH-10-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,2,LS-Li-Ion-100-1,0,0,0,12.41826549,674.4608355,0,,0,0,0,0,0,0,0,0
2031,3,LS-Li-Ion-100-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,4,LS-Li-Ion-100-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,,R-GExpDGPVC,301.104,309.1231155,0,11.71954769,309.1231155,309.1231155,,365,0,0,0,0,0,0,1000
2031,,G-GExpDGPVC,2.24,1.729495174,0,8.813881964,1.729495174,1.729495174,,365,0,0,0,0,0,0,1000
2031,,J-GExpDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,,R-GExpDGPVUC,301.104,175.9256697,0.429259434,6.686009227,176.3549291,176.3549291,,365,0,0,0,0,0,0,1000
2031,,G-GExpDGPVUC,2.24,1.878923371,0.003193385,9.5916746,1.882116757,1.882116757,,365,0,0,0,0,0,0,1000
2031,,J-GExpDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,,WaiverPV2,109.6,259.68624,0.649928,27.11563927,260.336168,260.336168,,365,0,0,0,0,0,0,1000
2032,1,Honolulu 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,2,Honolulu 9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,3,Waiau 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,4,Waiau 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,5,Waiau 5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,6,Waiau 6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,7,Waiau 7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,8,Waiau 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,9,Waiau 9,52.9,11.10759323,58.10393161,14.89465398,69.21152484,901.9821411,,355,0,30.41068311,0,1.604895621,0,30.57808124,13032.25356
2032,10,Waiau 10,49.9,25.3858585,91.40249424,26.64444388,116.7883527,1445.593173,,482,0,48.32683546,0,1.604896025,0,48.62137762,12377.8882
2032,11,Kahe 1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,12,Kahe 2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,13,Kahe 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,14,Kahe 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,15,Kahe 5,134.608,35.12668079,47.76358298,7.010360037,82.89026377,811.535595,,29,0,41.4838261,0.033033881,8.480933147,0,41.51685998,9790.481512
2032,16,Kahe 6,133.784,8.423328207,14.18777046,1.92408902,22.61109866,229.2447502,,12,0,20.4097642,0.009011099,8.480933551,0,20.4187753,10138.59404
2032,17,KALA1,90,377.0540885,308.07,86.66313607,685.1240885,5891.534367,,201,0,168.0946663,0,0,0,168.0946663,8599.222339
2032,18,KALA2,118,425.2344206,390.2365908,78.67453646,815.4710114,6597.395726,,293,0,188.233992,0,0,0,188.233992,8090.288477
2032,19,AES,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,22,CIP1,130,4.052606122,49.97289963,4.731111265,54.02550575,741.9241317,,215,0,29.62547601,2.364399526,2.92995815,0,31.98987554,13732.84935
2032,30,HPOFF,35,0,128.1,41.66666667,128.1,4615.26,,366,0,0,0,0,0,0,36028.57143
2032,31,HPON,68.5,325.2364278,0,54.05256202,325.2364278,21476.47832,,366,0,0,0,0,0,0,66033.4344
2032,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,35,CBRE PV,15,32.214585,0.05796,24.49343124,32.272545,32.272545,,366,0,0,0,0,0,0,1000
2032,36,CBRE WIND,10,12.276,7.825,22.88365209,20.101,20.101,,162,0,0,0,0,0,0,1000
2032,38,West Loch,20,43.76696,0.03518,24.93291211,43.80214,43.80214,,366,0,0,0,0,0,0,1000
2032,39,OffShrWind1,200,578.6983578,420.3218,56.86590151,999.0201578,999.0201578,,80,0,0,0,0,0,0,1000
2032,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,41,DSG,8,0.641843793,4.502026833,7.319943399,5.143870626,52.51377522,,388,0,3.023141894,0,0,0,3.023141894,10209
2032,42,KSEP,1,1.9254,0,21.91939891,1.9254,1.9254,,366,0,0,0,0,0,0,1000
2032,43,KS2,5,11.2397,0.0167,25.62932605,11.2564,11.2564,,366,0,0,0,0,0,0,1000
2032,44,KREP,5,8.9766,0.0122,20.46630237,8.9888,8.9888,,366,0,0,0,0,0,0,1000
2032,45,HIE,1.7,8.42996,6.0214,96.77595628,14.45136,14.45136,,0,0,0,0,0,0,0,1000
2032,46,Chev,0.1,0.49588,0.3542,96.77595628,0.85008,0.85008,,0,0,0,0,0,0,0,1000
2032,48,WaiverPV1,27.6,65.400132,0.160908,27.04234973,65.56104,65.56104,,366,0,0,0,0,0,0,1000
2032,49,Kahuku,30,41.3412,30.1815,27.1412796,71.5227,71.5227,,206,0,0,0,0,0,0,1000
2032,50,Kawailoa,69,71.83038,47.29674,19.65482696,119.12712,119.12712,,7,0,0,0,0,0,0,1000
2032,51,DGPV,972.803145,1571.508079,1.387233433,18.40697935,1572.895313,1572.895313,,366,0,0,0,0,0,0,1000
2032,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,54,FIT1-2,22.335,37.72805865,0.029057835,19.24511612,37.75711649,37.75711649,,366,0,0,0,0,0,0,1000
2032,55,FIT3,20,33.7681,0.0266,19.23650956,33.7947,33.7947,,366,0,0,0,0,0,0,1000
2032,56,NPMWind,24,58.52328,30.9828,42.45696721,89.50608,89.50608,,379,0,0,0,0,0,0,1000
2032,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,58,FuturePV,420,898.4572156,1.62288,24.39717494,900.0800956,900.0800956,,366,0,0,0,0,0,0,1000
2032,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,60,SCH-1,8.14,3.157256151,11.62930937,20.68000218,14.78656552,133.781808,,745,0,6.162651212,0.248678616,0.116509588,0,6.411329828,9047.524105
2032,61,SCH-2,8.14,3.346421115,11.91781034,21.34804997,15.26423146,137.8815254,,764,0,6.35101169,0.256711942,0.116509588,0,6.607723634,9032.981828
2032,62,SCH-3,8.14,3.21747376,11.64588561,20.78740351,14.86335937,134.3413463,,753,0,6.189054629,0.249970126,0.116509588,0,6.439024754,9038.424155
2032,63,SCH-4,8.14,3.139688313,11.71592707,20.77657304,14.85561539,134.3199415,,753,0,6.188083952,0.249839888,0.116509588,0,6.437923839,9041.694874
2032,64,SCH-5,8.14,3.171771076,11.44351984,20.44046316,14.61529091,132.2211124,,721,0,6.088788431,0.245798141,0.116509588,0,6.334586571,9046.76569
2032,65,SCH-6,8.14,2.866662411,11.72873928,20.41264675,14.59540169,132.068239,,749,0,6.085457944,0.245463647,0.116509588,0,6.330921591,9048.619681
2032,66,JBPHH16-1,100.716,208.1377748,297.3875422,57.14156279,505.525317,4327.322281,,5362,0,148.402291,2.029755674,4.643634385,0,150.4320467,8560.050575
2032,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,75,KMCBH9-1,54.984,70.94621332,144.1982439,44.54526057,215.1444572,1894.567138,,4865,0,65.2613936,1.727670872,2.531886372,0,66.98906447,8806.023462
